name,tel,fax,email,web,url,address,nature_of_business,executive_tel,executive_email,executive_name
NARA MECHANICAL & ELECTRICAL ENGINEERING PTE LTD,(65) 6846 0986,(65) 6747 7413,None,None,http://www.chemicalcluster.com.sg/company-detail/nara-mechanical-ve-electrical-engineering-pte-ltd,"46 Lorong 17 Geylang , #06-03,  Singapore 388568",,,,
NASHFIELD ENGINEERING CONSTRUCTION PTE LTD ,(65) 6271 6041,(65) 6271 6072,sunita@nashfield.net,None,http://www.chemicalcluster.com.sg/company-detail/nashfield-engineering-construction-pte-ltd,"151 Chin Swee Road , #07-12/14, Manhattan House Singapore 169876",,,,
NATFERROUS PTE LTD,(65) 6266 6683,(65) 6266 3382,None,None,http://www.chemicalcluster.com.sg/company-detail/natferrous-pte-ltd,"22 Tanjong Kling Road,  Singapore 628048",,,,
NATION ENGINEERING,(65) 9380 7743,(65) 6245 7176,teophillip@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/nation-engineering,"Block 761 Bedok Reservoir View , #02-315,  Singapore 470761",,,,
NATIONAL ENVIRONMENT AGENCY,1800 2255 632,None,contact_nea@nea.gov.sg,www.nea.gov.sg,http://www.chemicalcluster.com.sg/company-detail/national-environment-agency,"40 Scotts Road , #13-00, Environment Building Singapore 228231",,,,
NATIONAL INDUSTRIAL GASES PTE LTD,(65) 6265 1222,(65) 6261 6597,sales@nig.com.sg,www.nig.com.sg,http://www.chemicalcluster.com.sg/company-detail/national-industrial-gases-pte-ltd,"1 Shipyard Road,  Singapore 628128",,,,
NATIONAL INSTRUMENTS SINGAPORE PTE LTD,"(65) 62265886, Toll-Free",(65) 6226 5887,asean@ni.com,www.ni.com/asean,http://www.chemicalcluster.com.sg/company-detail/national-instruments-singapore-pte-ltd,"2 International Business Park, #06-03, The Strategy, Tower 1 Singapore 609930",,,,
NATIONAL OXYGEN PTE LTD,(65) 6265 9355,(65) 6663 7295,thomas@nox.com.sg,www.nox.com.sg,http://www.chemicalcluster.com.sg/company-detail/national-oxygen-pte-ltd,"21 Tanjong Kling Road,  Singapore 628047",,,,
NATIONAL STARCH & CHEMICAL (SINGAPORE) PTE LTD,(65) 6872 6866,(65) 6773 4956,roger.tan@nstarch.com,www.nationalstarch.com,http://www.chemicalcluster.com.sg/company-detail/national-starch-ve-chemical-singapore-pte-ltd,"10 Science Park Road, #40-21 , The Alpha, Singapore Science Park II Singapore 117684",,,,
NATSTEEL ENGINEERING LTD,(65) 6265 1233,(65) 6265 8317,nschem@natsteelchemicals.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/natsteel-engineering-ltd,"22 Tanjong Kling Road,  Singapore 628048",,,,
NATUREâS GLORY PTE LTD,(65) 6227 1318,(65) 6227 0868,abound@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/nature-s-glory-pte-ltd,"315 Outram Road, #11-03, Tan Boon Liat Building Singapore 169074",,,,
NBN SCAFFOLDING PTE LTD ,(65) 6287 3066,(65) 6284 6046,None,None,http://www.chemicalcluster.com.sg/company-detail/nbn-scaffolding-pte-ltd,"9 Defu Lane 4,  Singapore 539413",,,,
NCL HOUSING PTE LTD,(65) 6297 2090,(65) 6297 7683,nclhr@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/ncl-housing-pte-ltd,"Block 131  Jurong East Street 13 , #03-259,  Singapore 600131",,,,
NDT INSTRUMENTS PTE LTD,(65) 6286 4122,None,None,None,http://www.chemicalcluster.com.sg/company-detail/ndt-instruments-pte-ltd,"23 New Industrial Road, #01-02,  Singapore 536209",,,,
NEJILOCK TECHNOLOGY PTE LTD,(65) 6785 2345,(65) 6786 1123,anthony@nejilock.com,www.nejilock.com,http://www.chemicalcluster.com.sg/company-detail/nejilock-technology-pte-ltd,"Blk 9010 Tampines Street 93, #03-91/93/95,  Singapore 528844",,,,
MW GROUP PTE LTD ,(65) 6872 0811,(65) 6872 1811,mark.wheeler@mwgroup.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/mw-group-pte-ltd,"Block 196  Pandan Loop , #02-21 , Pantech Business Hub Singapore 128384",,,,
MWH CONSULTANTS (S) PTE LTD,(65) 6333 1677,(65) 6333 1622,mwhsg@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/mwh-consultants-s-pte-ltd,"9 Temasek Boulevard, #32-01, Suntec Tower Two Singapore 38989",,,,
MWM ASIA PACIFIC PTE LTD,(65) 6268 5311,(65) 6266 3039,info@mwmap@mwm.net,www.mwm.net,http://www.chemicalcluster.com.sg/company-detail/mwm-asia-pacific-pte-ltd,"11 Kian Teck Road,  Singapore 628768",,,,
N & T ENGINEERING ENTERPRISE (PTE) LTD,(65) 6747 6961,(65) 6299 4102,None,None,http://www.chemicalcluster.com.sg/company-detail/n-ve-t-engineering-enterprise-pte-ltd,"53 Ubi Avenue 1, #03-48 , Paya Ubi Industrial Park Singapore 408934",,,,
N.E. CHEMCAT SINGAPORE PTE LTD ,(65) 6863 0166,(65) 6863 1816,nechemsg@mbox4.singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/n-e-chemcat-singapore-pte-ltd,"67 Tech Park Crescent,  Singapore 638074",,,,
NACKCO ENGINEERING PTE LTD,(65) 6863 1103,(65) 6863 4971,alanteo@nackco.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/nackco-engineering-pte-ltd,"Unit 30 Tuas South Avenue 2, Level 3, Tuas Bay Industrial Centre Singapore 637542",,,,
NAGASE FINECHEM SINGAPORE PTE LTD ,(65) 6898 9289,(65) 6898 5313,None,None,http://www.chemicalcluster.com.sg/company-detail/nagase-finechem-singapore-pte-ltd,"9 Tuas View Lane,  Singapore 637569",,,,
NAGASE SINGAPORE (PTE) LTD ,(65) 6398 0011,(65) 6398 0231,None,www.e-nagase.com ,http://www.chemicalcluster.com.sg/company-detail/nagase-singapore-pte-ltd,"300 Beach Road , #39-00 , The Concourse Singapore 199555",,,,
NAIGAI NITTO (SINGAPORE) PTE LTD,(65) 6566 1800,(65) 6566 3600,None,None,http://www.chemicalcluster.com.sg/company-detail/naigai-nitto-singapore-pte-ltd,"2 Toh Guan Road East ,  Singapore 608837",,,,
NAKANO SINGAPORE (PTE) LTD ,(65) 6333 4933,(65) 6338 8568,nakano.sg@pacific.net.sg,None,http://www.chemicalcluster.com.sg/company-detail/nakano-singapore-pte-ltd,"1 Coleman Street , #06-02 , The Adelphi Singapore 179803",,,,
NAM LEONG CO (PTE) LTD ,(65) 6298 2477,(65) 6295 3979,sales@namleong.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/nam-leong-co-pte-ltd,"339 & 341  Jalan Besar,  Singapore 208984",,,,
NANDINI CONSULTANCY (S) PTE LTD,(65) 6827 4511,None,None,www.nandinichemical.com,http://www.chemicalcluster.com.sg/company-detail/nandini-consultancy-s-pte-ltd,"105 Cecil Street The Octagon, #06-01,  Singapore 69534",,,,
NANLY MOTORS ,(65) 6298 3513,(65) 6296 7129,None,None,http://www.chemicalcluster.com.sg/company-detail/nanly-motors,"486 Serangoon Road,  Singapore 218151",,,,
NANOMATERIALS TECHNOLOGY PTE LTD,(65) 6270 0073,(65) 6872 3372,None,www.nanomt.com,http://www.chemicalcluster.com.sg/company-detail/nanomaterials-technology-pte-ltd,"21 Bukit Batok Crescent #10-75,  Singapore 658065",,,,
NANYANG MATERIALS CONSULTING AND TESTING LABORATORY (NMCTL),(65) 9827 6324,None,None,www.consultar.com.sg,http://www.chemicalcluster.com.sg/company-detail/nanyang-materials-consulting-and-testing-laboratory-nmctl,"179 Bishan Street 13, #16-227,  Singapore 570179",,,,
MULTI FORCE ELECTRICAL ,(65) 6872 5148,(65) 6812 3075,None,None,http://www.chemicalcluster.com.sg/company-detail/multi-force-electrical,"196 Pandan Loop , #02-15 , Pantech Business Hub Singapore 128384",,,,
MULTI SINDO (SINGAPORE) PTE LTD,(65) 6252 3583,(65) 6252 3632,info@multi-sindo.com,www.multi-sindo.com,http://www.chemicalcluster.com.sg/company-detail/multi-sindo-singapore-pte-ltd,"1 Goldhill Plaza, #02-19,  Singapore 308899",,,,
MULTI UNIVERSAL INSTRUMENT PTE LTD ,(65) 6383 5612,(65) 6383 5613,customercare@muisci.com,www.muisci.com ,http://www.chemicalcluster.com.sg/company-detail/multi-universal-instrument-pte-ltd,"19 Burn Road , #10-01 , Advance Building Singapore 369974",,,,
MULTI WAYS EQUIPMENT PTE LTD ,(65) 6287 5252,(65) 6281 3184,None,None,http://www.chemicalcluster.com.sg/company-detail/multi-ways-equipment-pte-ltd,"32 Joo Koon Road ,  Singapore 628985",,,,
MULTI-CORPORATION (S) PTE LTD ,(65) 6863 2863,(65) 6863 6268,mcs@multicorporation.net,www.multicorporation.net,http://www.chemicalcluster.com.sg/company-detail/multi-corporation-s-pte-ltd,"11 Tuas View Crescent , Multico Building Singapore 637643",,,,
MULTI-LINES ENGINEERING PTE LTD ,(65) 6368 1588,(65) 6368 7877,None,None,http://www.chemicalcluster.com.sg/company-detail/multi-lines-engineering-pte-ltd,"47 Woodlands , Industrial Park E2 Singapore 757470",,,,
MULTICO BUILDING PRODUCTS PTE LTD ,(65) 6283 8888,(65) 6283 8138,None,None,http://www.chemicalcluster.com.sg/company-detail/multico-building-products-pte-ltd,"22A  Lim Teck Boo Road , #01-01C,  Singapore 537002",,,,
MULTICO EQUIPMENT & PARTS PTE LTD,(65) 6863 2863,(65) 6863 6817,mse@multicorporation.net,www.multicorporation.net ,http://www.chemicalcluster.com.sg/company-detail/multico-equipment-ve-parts-pte-ltd,"11 Tuas View Crescent, Multico Building Singapore 637643",,,,
MULTIHEIGHT SCAFFOLDING PTE LTD,(65) 6756 5001,(65) 6756 7706,info@multiheight.com,www.multiheight.com,http://www.chemicalcluster.com.sg/company-detail/multiheight-scaffolding-pte-ltd,"54-56  Banyan Drive,  Singapore 627772",,,,
MULTIPLEX CONTROL & ENGINEERING SERVICES PTE LTD ,(65) 6862 1922,(65) 6862 1488,mces@pacific.net.sg,www.multiplexcontrol.com,http://www.chemicalcluster.com.sg/company-detail/multiplex-control-ve-engineering-services-pte-ltd,"16 Neythal Road,  Singapore 628581",,,,
MULTRON SYSTEMS PTE LTD,(65) 6743 2555,(65) 6743 2777,None,None,http://www.chemicalcluster.com.sg/company-detail/multron-systems-pte-ltd,"115 Kallang Way 2,  Singapore 349144",,,,
MUN LEONG ENGINEERING,(65) 6867 5047 / (65) 9828 5637,(65) 6867 5048,None,None,http://www.chemicalcluster.com.sg/company-detail/mun-leong-engineering,"27A Jurong Port Road, #01-12,  Singapore 619101",,,,
MUN SIONG ENGINEERING LIMITED,(65) 6411 6570,(65) 6862 0218,info@mun-siong.com,www.mun-siong.com / www.linkedin.com/company/mun-siong,http://www.chemicalcluster.com.sg/company-detail/mun-siong-engineering-limited,"35 Tuas Road, Jurong Town Singapore 638496",,,,
MURRAY-NORTH (SEA) PTE LTD,(65) 6345 3055,(65) 6344 8441,consultants@mnsea.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/murray-north-sea-pte-ltd,"80 Marine Parade Road, #19-02, Parkway Parade Singapore 449269",,,,
MV RESOURCES (FE) PTE LTD ,(65) 6776 3233,(65) 6775 3233,mvfareast@pacific.net.sg,www.mvfareast.com ,http://www.chemicalcluster.com.sg/company-detail/mv-resources-fe-pte-ltd,"31 Benoi Road (Pioneer Lot),  Singapore 627778",,,,
MOBILEONE LTD ,(65) 6895 1111,(65) 6899 3908,None,www.m1.com.sg ,http://www.chemicalcluster.com.sg/company-detail/mobileone-ltd,"10 International Business Park,  Singapore 609928",,,,
MOBIZ PTE LTD,(65) 6774 2400,(65) 6774 6235,kgupta@mobiz.com.sg,www.mobiz.com.sg,http://www.chemicalcluster.com.sg/company-detail/mobiz-pte-ltd,"21 Science Park Road, #02-03A/04 , The Aquarius Singapore 117628",,,,
MODERN AUTOMATION & ENGINEERING PTE LTD ,(65) 6451 6313,(65) 6451 5501,None,None,http://www.chemicalcluster.com.sg/company-detail/modern-automation-ve-engineering-pte-ltd,"Block 4026 Ang Mo Kio Industrial Park 1 , #01-263,  Singapore 569637",,,,
MODERN INDUSTRIES (S) PTE LTD ,(65) 6316 9572 / (65) 9892 2241,(65) 6316 9578,mtahir@modernindustries.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/modern-industries-s-pte-ltd,"10 Anson Road , #15-07, International Plaza Singapore 79903",,,,
MODERN-PAK PTE LTD ,(65) 6747 1721,(65) 6742 1296,None,None,http://www.chemicalcluster.com.sg/company-detail/modern-pak-pte-ltd,"180 Paya Lebar Road , #02-01 , Yi Guang Factory Building Singapore 409032",,,,
MOI SIONG CO ,(65) 6747 6364,(65) 6748 0818,None,None,http://www.chemicalcluster.com.sg/company-detail/moi-siong-co,"Block 1083  Eunos Avenue 7A , #01-35,  Singapore 409533",,,,
MOL (SINGAPORE) PTE LTD,(65) 6225 2811,(65) 6225 6390,sprmo@molsin.com.sg,www.molsin.com.sg ,http://www.chemicalcluster.com.sg/company-detail/mol-singapore-pte-ltd,"30 Boon Lay Way ,  Singapore 609957",,,,
MONSANTO SINGAPORE CO (PTE) LTD ,(65) 6488 5501,(65) 6488 5641,None,None,http://www.chemicalcluster.com.sg/company-detail/monsanto-singapore-co-pte-ltd,"151 Lorong Chuan , #06-07/08 , New Tech Park Singapore 556741",,,,
MOODY INTERNATIONAL QA SERVICES PTE LTD ,(65) 6793 9930,(65) 6793 9937,None,None,http://www.chemicalcluster.com.sg/company-detail/moody-international-qa-services-pte-ltd,"10 Toh Guan Road , #04-01A,  Singapore 608838",,,,
MR PAINT,(65) 9002 3265,None,kunasegaran77@yahoo.com,None,http://www.chemicalcluster.com.sg/company-detail/mr-paint,"10 Anson Road, #16-16, International Plaza Singapore 79903",,,,
MSA S.E. ASIA PTE LTD,(65) 6776 1633,(65) 6778 2529,msasin@msanet.com,www.MSAnet.com ,http://www.chemicalcluster.com.sg/company-detail/msa-s-e-asia-pte-ltd,"51 Ayer Rajah Crescent, #04-01/09,  Singapore 139948",,,,
MSD TECHNOLOGY SINGAPORE PTE LTD,(65) 6880 9000,(65) 6880 9010,None,www.msd-singapore-ltd.com,http://www.chemicalcluster.com.sg/company-detail/msd-technology-singapore-pte-ltd,"21 Tuas South Avenue 6 ,  Singapore 637766",,,,
MTL INSTRUMENTS PTE LTD ,(65) 6487 7887,(65) 6487 7997,sales@mtlsing.com.sg,www.mtl-inst.com ,http://www.chemicalcluster.com.sg/company-detail/mtl-instruments-pte-ltd,"31 Ubi Road 1 , #04-01 , Aztech Building Singapore 408694",,,,
MTQ ENGINEERING PTE LTD,(65) 6777 7651,(65) 6774 8592,None,None,http://www.chemicalcluster.com.sg/company-detail/mtq-engineering-pte-ltd,"182 Pandan Loop,  Singapore 128373",,,,
MUHIBBAH ENGINEERING (SINGAPORE) PTE LTD,(65) 6767 1578,(65) 6766 0645,cheongck@muhibbah.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/muhibbah-engineering-singapore-pte-ltd,"30 Mandai Estate, #03-03 , Mandai Industrial Building Singapore 729918",,,,
MITSUBISHI HEAVY INDUSTRIES SINGAPORE PTE LTD,(65) 6293 6552,(65) 6293 6553,None,None,http://www.chemicalcluster.com.sg/company-detail/mitsubishi-heavy-industries-singapore-pte-ltd,"150 Beach Road , #28-01 , Gateway West Singapore 189720",,,,
MITSUI & CO LTD,(65) 6321 3111,(65) 6224 3458,None,None,http://www.chemicalcluster.com.sg/company-detail/mitsui-ve-co-ltd,"16 Raffles Quay , #17-00 , Hong Leong Building Singapore 48581",,,,
MITSUI & CO. (ASIA PACIFIC) PTE. LTD.,(65) 6421 9382,(65) 6421 9381,pei.goh@mitsui.com,www.eci.co.th,http://www.chemicalcluster.com.sg/company-detail/mitsui-ve-co-asia-pacific-pte-ltd,"16 Raffles Quay, Hong Leong Building Singapore 48581",,,,
MITSUI BISPHENOL SINGAPORE PTE LTD,(65) 6535 1678,(65) 6535 7232,lau.weiyee@mitsuichem.co.jp,www.mitsui-chem.co.jp,http://www.chemicalcluster.com.sg/company-detail/mitsui-bisphenol-singapore-pte-ltd,"65 Chulia Street, #38-07 , OCBC Centre Singapore 49513",,,,
MITSUI CHEMICALS (S) LTD ,(65) 6538 1610,(65) 6533 6423,mitsui@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/mitsui-chemicals-s-ltd,"3 HarbourFront Place , #10-01 , HarbourFront Tower Two Singapore 99254",,,,
MITSUI ELASTOMERS SINGAPORE PTE LTD,(65) 6532 0403,(65) 6533 6423,MELS-TAFMER@mitsuichemicals.com,http://www.mitsuichem.com/en/special/tafmer/,http://www.chemicalcluster.com.sg/company-detail/mitsui-elastomers-singapore-pte-ltd,3 Harbourfront Place #10-01 HarbourFront Tower 2 Singapore 99254,,,,
MITSUI ENGINEERING & SHIPBUILDING CO LTD,(65) 6220 4065,(65) 6225 9643,None,None,http://www.chemicalcluster.com.sg/company-detail/mitsui-engineering-ve-shipbuilding-co-ltd,"16 Raffles Quay , #41-02, Hong Leong Building Singapore 48581",,,,
MITSUI PHENOLS SINGAPORE PTE LTD,(65) 6867 5475,(65) 6867 6675,None,None,http://www.chemicalcluster.com.sg/company-detail/mitsui-phenols-singapore-pte-ltd,"3 Harbourfront Place #10-01, Harbourfront Tower 2  Singapore 99254",,,,
"MKS INSTRUMENTS, INC.",(65) 6451 1062,(65) 6552 6281,ongbh@mksinst.com.sg,www.mksinst.com,http://www.chemicalcluster.com.sg/company-detail/mks-instruments-inc,"4010 Ang Mo Kio Avenue 10 , #01-08/09, TECHplace I Singapore 569626",,,,
ML CHEMIE INDUSTRIES PTE LTD,(65) 6742 4466,(65) 6741 4666,None,None,http://www.chemicalcluster.com.sg/company-detail/ml-chemie-industries-pte-ltd,"7 Eunos Avenue 8A , Eunos Industrial Estate Singapore 409460",,,,
MMI BOILER MANAGEMENT PTE LTD,(65) 6863 6588,(65) 6863 4788,mmi@boilermmi.com,www.boilermmi.com,http://www.chemicalcluster.com.sg/company-detail/mmi-boiler-management-pte-ltd,"16 Tuas Crescent,  Singapore 638710",,,,
MMI-MUNICH INTERNATIONAL TRADE FAIRS PTE LTD,(65) 6236 0988,(65) 6236 1966,mmi_sg@mmiasia.com.sg,www.mmiasia.com,http://www.chemicalcluster.com.sg/company-detail/mmi-munich-international-trade-fairs-pte-ltd,"61 Robinson Road, #12-03, Robinson Centre Singapore 68893",,,,
MNELO WORLDWIDE,(65) 6566 3711,(65) 6562 6637,Lek.Sam@menloworldwide.com,www.con-way.com/eng/logistics,http://www.chemicalcluster.com.sg/company-detail/mnelo-worldwide,"30 Boon Lay Way,  Singapore 609957",,,,
MNR SCIENTIFIC PTE LTD,(65) 6897 8072,(65) 6897 8386,mnrsales@mnrtech.com.sg,www.mnrtech.com.sg,http://www.chemicalcluster.com.sg/company-detail/mnr-scientific-pte-ltd,"69 Tech Park Crescent,  Singapore 638073",,,,
MNR TECHNOLOGY PTE LTD,(65) 6897 8072,(65) 6897 8386,None,None,http://www.chemicalcluster.com.sg/company-detail/mnr-technology-pte-ltd,"56 Tuas South Street 5,  Singapore 637799",,,,
MINCON ENGINEERING PTE LTD ,(65) 6862 0960,(65) 6862 0961,None,None,http://www.chemicalcluster.com.sg/company-detail/mincon-engineering-pte-ltd,"7 Pioneer Sector 1,  Singapore 628419",,,,
MINERVA INDUSTRIAL & TRADING PTE LTD ,(65) 6440 2288,(65) 6345 5665,None,None,http://www.chemicalcluster.com.sg/company-detail/minerva-industrial-ve-trading-pte-ltd,"3 Irving Road , #03-05 , Irving Industrial Building Singapore 369522",,,,
MING CHEMICAL PTE LTD ,(65) 6764 6683,(65) 6764 5139,None,None,http://www.chemicalcluster.com.sg/company-detail/ming-chemical-pte-ltd,"29 Hillview Terrace , #05-05 , Hillview Warehouse Singapore 669245",,,,
MING WING METAL INDUSTRIAL PTE LTD ,(65) 6743 8271,(65) 6747 4415,None,None,http://www.chemicalcluster.com.sg/company-detail/ming-wing-metal-industrial-pte-ltd,"1082 Eunos Avenue 7 , #01-188,  Singapore 409585",,,,
MINIMAX GMBH & CO KG (S'PORE BRANCH) ,(65) 6562 8630,(65) 6562 8639,None,None,http://www.chemicalcluster.com.sg/company-detail/minimax-gmbh-ve-co-kg-s-pore-branch,"25 International Business Park, #03-59/60 , German Centre Singapore 609916",,,,
MINNESOTA RUBBER ASIA PACIFIC PTE LTD,(65) 6861 4111,(65) 6861 8277,rnnrubber@singnet.com.sg,www.mnrubber.com,http://www.chemicalcluster.com.sg/company-detail/minnesota-rubber-asia-pacific-pte-ltd,"13 Tuas Avenue 10,  Singapore 639137",,,,
MINOL ENGINEERING PTE LTD ,(65) 6744 4002,(65) 6744 4003,None,None,http://www.chemicalcluster.com.sg/company-detail/minol-engineering-pte-ltd,"Block 3025  Ubi Road 3 , #02-119,  Singapore 408653",,,,
MINS CONTROL SYSTEMS SOLUTION PTE LTD,(65) 6896 7176,(65) 6896 9305,daniel@minscontrol.com,www.minscontrol.com,http://www.chemicalcluster.com.sg/company-detail/mins-control-systems-solution-pte-ltd,"51 Bukit Batok Crescent, #07-34, Unity Centre Singapore 658077",,,,
MIRACON SINGAPORE PTE LTD,(65) 6280 9632,(65) 6383 9037,info@miracon.com.sg,www.miracon.com.sg ,http://www.chemicalcluster.com.sg/company-detail/miracon-singapore-pte-ltd,"362 Upper Paya Lebar Road, #05-16, Da Jin Factory Building Singapore 534963",,,,
MIRADOR BUILDING CONTRACTOR PTE LTD ,(65) 6741 5302,(65) 6741 3427,mirador@starhub.net.sg,None,http://www.chemicalcluster.com.sg/company-detail/mirador-building-contractor-pte-ltd,"416B  Geylang Road,  Singapore 389393",,,,
MITRACO TRADING ENTERPRISE ,(65) 6482 4925,(65) 6483 1118,None,None,http://www.chemicalcluster.com.sg/company-detail/mitraco-trading-enterprise,"37 Nim Green,  Singapore 807624",,,,
MITSUBISHI CHEMICAL SINGAPORE PTE LTD,(65) 6226 3707,(65) 6226 1676,None,None,http://www.chemicalcluster.com.sg/company-detail/mitsubishi-chemical-singapore-pte-ltd,"60 Anson Road  #10-01  , Mapletree Anson  Singapore 79914",,,,
MITSUBISHI CORPORATION,(65) 6338 1100,(65) 6338 6685,None,www.mitsubishi.com.sg ,http://www.chemicalcluster.com.sg/company-detail/mitsubishi-corporation,"1 Temasek Avenue , #19-00 , Millenia Tower Singapore 39192",,,,
MITSUBISHI ELECTRIC ASIA PTE LTD,(65) 6473 2308,(65) 6476 2730,None,www.MitsubishiElectric.com.sg,http://www.chemicalcluster.com.sg/company-detail/mitsubishi-electric-asia-pte-ltd,"307 Alexandra Road, Mitsubishi Electric Building Singapore 159943",,,,
MITSUBISHI GAS CHEMICAL SINGAPORE PTE LTD,(65) 6224 0059,(65) 6224 6079,None,None,http://www.chemicalcluster.com.sg/company-detail/mitsubishi-gas-chemical-singapore-pte-ltd,"24 Raffles Place , #16-01 , Clifford Centre Singapore 48621",,,,
MI COMMUNICATIONS PTE LTD,(65) 6484 6966,(65) 6484 6166,dan@micomm.com.sg,www.micomm.com.sg/eco-materials,http://www.chemicalcluster.com.sg/company-detail/mi-communications-pte-ltd,"Blk 5000 Ang Mo Kio Avenue 5 , #02-04 , TECHplace I Singapore 569870",,,,
MICHELMAN ASIA-PACIFIC PTE LTD ,(65) 6861 2822,None,None,None,http://www.chemicalcluster.com.sg/company-detail/michelman-asia-pacific-pte-ltd,"2A  Tuas Avenue 12,  Singapore 639023",,,,
MICRO FILTRATION TECHNOLOGY PTE LTD ,(65) 6762 9559,(65) 6762 0100,None,None,http://www.chemicalcluster.com.sg/company-detail/micro-filtration-technology-pte-ltd,"21 Toh Guan Road East , #09-08,  Singapore 608609",,,,
